% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
22 0 +9.173696881e+00 +1.214336969e+02 +1.214336969e+02 +1.8213e+00 +4.5591e-01
38 0 +1.657440847e+00 +1.139174408e+02 +1.139174408e+02 +3.4881e+00 +1.4694e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.229300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.499071633e+01 -7.279392837e+02 -7.279392837e+02 +3.4367e+00 -4.9359e-01
5 0 +2.042801170e+01 -8.025019883e+02 -8.025019883e+02 -1.8252e+00 -1.3941e+00
13 0 +1.406120511e+01 -8.088687949e+02 -8.088687949e+02 -5.5565e-01 -2.0834e+00
32 0 +1.193443817e+01 -8.109955618e+02 -8.109955618e+02 -1.6239e+00 -3.4943e+00
46 0 +4.818135914e+00 -8.181118641e+02 -8.181118641e+02 -1.6192e+00 -3.1872e+00
87 0 +4.599395648e+00 -8.183306044e+02 -8.183306044e+02 -6.7934e-01 -2.4629e+00
100 0 +2.194391795e+00 -8.207356082e+02 -8.207356082e+02 -7.1172e-01 -2.4902e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.443800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.064858821e+04 +1.040420821e+04 +1.040420821e+04 +3.9132e+00 +6.9436e+00
3 0 +2.169605514e+01 -2.226839449e+02 -2.226839449e+02 -1.7167e+00 -3.5058e+00
30 0 +1.862675507e+01 -2.257532449e+02 -2.257532449e+02 -2.0927e-01 -2.8374e+00
32 0 +1.357262538e+01 -2.308073746e+02 -2.308073746e+02 +6.8162e-01 -3.2268e+00
49 0 +1.223293455e+01 -2.321470655e+02 -2.321470655e+02 +4.8222e-01 -3.2432e+00
52 0 +8.173804538e+00 -2.362061955e+02 -2.362061955e+02 +5.8487e-01 -3.2407e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.250900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.395823706e+02 -8.550762939e+01 -8.550762939e+01 +2.2965e+00 +2.1900e+00
2 0 +8.525270615e+01 -2.398372938e+02 -2.398372938e+02 +6.6159e+00 -5.4426e-01
5 0 +2.408767326e+01 -3.010023267e+02 -3.010023267e+02 -2.8334e+00 -1.4106e+00
26 0 +2.216140675e+01 -3.029285932e+02 -3.029285932e+02 -1.1387e+00 -1.4234e+00
30 0 +2.279838571e+00 -3.228101614e+02 -3.228101614e+02 -4.0205e+00 -4.8831e-01
100 0 +1.690180974e+00 -3.233998190e+02 -3.233998190e+02 -2.9958e+00 -4.8270e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.960400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.916331123e+01 +4.952033112e+02 +4.952033112e+02 +8.5017e+00 -3.9114e+00
2 0 +2.698621762e+01 +4.230262176e+02 +4.230262176e+02 -2.4825e+00 -2.9378e+00
31 0 +2.157884945e+01 +4.176188494e+02 +4.176188494e+02 +4.5433e-01 -3.1365e+00
32 0 +1.657557342e+01 +4.126155734e+02 +4.126155734e+02 -1.1320e+00 -2.7335e+00
39 0 +1.499621871e+01 +4.110362187e+02 +4.110362187e+02 -2.9654e+00 -2.5198e+00
48 0 +1.411506002e+01 +4.101550600e+02 +4.101550600e+02 -2.8325e+00 -2.5425e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.518000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.236698887e+03 +1.311878887e+03 +1.311878887e+03 +9.6862e+00 +2.3516e+00
2 0 +7.190106764e+01 +1.470810676e+02 +1.470810676e+02 +2.7946e+00 -8.9655e-01
20 0 +5.099895863e+01 +1.261789586e+02 +1.261789586e+02 -1.3372e+00 -1.6239e+00
22 0 +2.740274397e+01 +1.025827440e+02 +1.025827440e+02 -4.9423e+00 -3.1350e+00
31 0 +1.142695685e+01 +8.660695685e+01 +8.660695685e+01 -4.1667e+00 -3.6348e+00
77 0 +1.073162756e+01 +8.591162756e+01 +8.591162756e+01 -4.9029e+00 -3.3492e+00
90 0 +9.044123383e+00 +8.422412338e+01 +8.422412338e+01 -4.2084e+00 -3.3690e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.882400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.213180807e+01 -1.561081919e+02 -1.561081919e+02 -9.6323e-02 +1.3861e-01
5 0 +2.057449608e+01 -1.676655039e+02 -1.676655039e+02 -8.0131e-01 +4.7024e-01
24 0 +9.450754547e+00 -1.787892455e+02 -1.787892455e+02 -4.3572e+00 +1.4007e+00
47 0 +7.615621773e+00 -1.806243782e+02 -1.806243782e+02 -4.4660e+00 +1.4696e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.294700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.857374744e+03 +3.986844744e+03 +3.986844744e+03 +3.0783e+00 +5.1861e+00
3 0 +2.506406171e+01 +1.545340617e+02 +1.545340617e+02 +1.9805e-01 -2.0887e+00
25 0 +1.739166260e+01 +1.468616626e+02 +1.468616626e+02 +1.3127e+00 -1.4416e+00
36 0 +1.655369011e+01 +1.460236901e+02 +1.460236901e+02 -3.5191e-01 -1.2224e+00
42 0 +1.612613631e+01 +1.455961363e+02 +1.455961363e+02 +1.1444e-01 -1.2318e+00
47 0 +2.865081452e+00 +1.323350815e+02 +1.323350815e+02 +3.0149e-01 -1.1839e+00
52 0 +1.573782192e+00 +1.310437822e+02 +1.310437822e+02 +3.8697e-01 -1.2062e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.683100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.960444730e+03 +8.128754730e+03 +8.128754730e+03 +8.6473e+00 +7.3170e+00
2 0 +2.017226577e+03 +2.185536577e+03 +2.185536577e+03 +1.2139e+00 +4.8414e+00
3 0 +3.057972923e+01 +1.988897292e+02 +1.988897292e+02 +2.2423e+00 -2.1175e+00
21 0 +2.979156098e+01 +1.981015610e+02 +1.981015610e+02 +3.3567e+00 -2.0448e-01
24 0 +2.937901757e+01 +1.976890176e+02 +1.976890176e+02 +1.4028e+00 -2.5426e+00
28 0 +7.706081449e+00 +1.760160814e+02 +1.760160814e+02 +3.7506e-01 -1.7395e+00
55 0 +6.039987230e+00 +1.743499872e+02 +1.743499872e+02 +3.4848e-01 -1.7525e+00
