% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
6 0 +9.275224232e+00 -1.789647758e+02 -1.789647758e+02 +1.5453e+00 +1.0160e+00
43 0 +7.428413178e+00 -1.808115868e+02 -1.808115868e+02 +1.6267e+00 +1.0861e+00
44 0 +6.871354341e+00 -1.813686457e+02 -1.813686457e+02 +1.6053e+00 +1.0367e+00
52 0 +5.406258294e+00 -1.828337417e+02 -1.828337417e+02 +1.5689e+00 +1.0652e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.294700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.238689015e+01 +1.718568902e+02 +1.718568902e+02 -2.9192e+00 -2.7521e+00
30 0 +3.516171289e+01 +1.646317129e+02 +1.646317129e+02 -2.0901e+00 -1.6282e+00
33 0 +2.861419818e+01 +1.580841982e+02 +1.580841982e+02 -2.3857e+00 -9.0850e-01
38 0 +1.378461187e+01 +1.432546119e+02 +1.432546119e+02 -2.5155e+00 -1.8439e+00
45 0 +9.820301906e+00 +1.392903019e+02 +1.392903019e+02 -2.6855e+00 -1.5217e+00
54 0 +9.527826099e+00 +1.389978261e+02 +1.389978261e+02 -2.6611e+00 -1.5554e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.683100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.240691065e+03 +3.409001065e+03 +3.409001065e+03 +4.2309e+00 +8.8951e+00
3 0 +2.961584170e+01 +1.979258417e+02 +1.979258417e+02 +8.2944e-02 -1.3722e-01
18 0 +2.470245825e+01 +1.930124583e+02 +1.930124583e+02 -2.5226e+00 -1.3429e+00
21 0 +1.739650059e+01 +1.857065006e+02 +1.857065006e+02 -6.0894e-01 -3.7625e-01
32 0 +6.138069532e+00 +1.744480695e+02 +1.744480695e+02 +4.1765e-01 -1.0590e+00
50 0 +4.059291477e+00 +1.723692915e+02 +1.723692915e+02 +3.5736e-01 -1.1011e+00
